
Exp 27 :this is the 1/3 epochs.
The train accuracy: 83.31 %
The test  accuracy: 83.79 %
Exp 27 :this is the 2/3 epochs.
The train accuracy: 84.53 %
The test  accuracy: 84.47 %
Exp 27 :this is the 0/3 epochs.
The train accuracy: 80.67 %
The test  accuracy: 81.50 %
Exp 27 :this is the 1/3 epochs.
The train accuracy: 82.54 %
The test  accuracy: 83.34 %
Exp 27 :this is the 2/3 epochs.
The train accuracy: 83.71 %
The test  accuracy: 84.24 %
Exp 27 :this is the 0/3 epochs.
The train accuracy: 80.93 %
The test  accuracy: 80.95 %
Exp 27 :this is the 1/3 epochs.
The train accuracy: 82.93 %
The test  accuracy: 82.84 %
Exp 27 :this is the 2/3 epochs.
The train accuracy: 83.88 %
The test  accuracy: 83.61 %
Exp 27 :this is the 0/3 epochs.
The train accuracy: 79.85 %
The test  accuracy: 79.81 %
Exp 27 :this is the 1/3 epochs.
The train accuracy: 81.34 %
The test  accuracy: 80.95 %
Exp 27 :this is the 2/3 epochs.
The train accuracy: 82.23 %
The test  accuracy: 81.61 %
Exp 27 :this is the 0/3 epochs.
The train accuracy: 80.66 %
The test  accuracy: 80.06 %
Exp 27 :this is the 1/3 epochs.
The train accuracy: 82.55 %
The test  accuracy: 82.10 %
Exp 27 :this is the 2/3 epochs.
The train accuracy: 83.52 %
The test  accuracy: 83.07 %
Exp 27 :this is the 0/3 epochs.
The train accuracy: 81.21 %
The test  accuracy: 80.23 %
Exp 27 :this is the 1/3 epochs.
The train accuracy: 83.00 %
The test  accuracy: 82.20 %
Exp 27 :this is the 2/3 epochs.
The train accuracy: 84.03 %
The test  accuracy: 82.98 %
Exp 27 :this is the 0/3 epochs.
The train accuracy: 80.26 %
The test  accuracy: 80.50 %
Exp 27 :this is the 1/3 epochs.
The train accuracy: 83.01 %
The test  accuracy: 83.09 %
Exp 27 :this is the 2/3 epochs.
The train accuracy: 84.44 %
The test  accuracy: 84.58 %
Exp 27 :this is the 0/3 epochs.
The train accuracy: 80.60 %
The test  accuracy: 80.46 %
3900	Obj: 0.1571,	F: 0.3937,	Cf: 0.4556,	ValObj: 0.1588,	VaF: 0.3958,	ate_train: 1.2977,	ate_test: 1.2961	pehe_train: 1.5070,	pehe_test: 1.5104,	ate_ood: 0.8496,	pehe_ood: 0.8950
4000	Obj: 0.1572,	F: 0.3937,	Cf: 0.4485,	ValObj: 0.1586,	VaF: 0.3955,	ate_train: 1.2630,	ate_test: 1.2610	pehe_train: 1.4637,	pehe_test: 1.4679,	ate_ood: 0.8048,	pehe_ood: 0.8527
4100	Obj: 0.1546,	F: 0.3903,	Cf: 0.4649,	ValObj: 0.1577,	VaF: 0.3943,	ate_train: 1.2857,	ate_test: 1.2844	pehe_train: 1.5274,	pehe_test: 1.5343,	ate_ood: 0.7387,	pehe_ood: 0.7852
4200	Obj: 0.1545,	F: 0.3901,	Cf: 0.4812,	ValObj: 0.1578,	VaF: 0.3943,	ate_train: 1.3241,	ate_test: 1.3224	pehe_train: 1.5845,	pehe_test: 1.5884,	ate_ood: 0.8542,	pehe_ood: 0.9588
4300	Obj: 0.1547,	F: 0.3904,	Cf: 0.4711,	ValObj: 0.1572,	VaF: 0.3936,	ate_train: 1.2936,	ate_test: 1.2927	pehe_train: 1.5349,	pehe_test: 1.5422,	ate_ood: 0.8096,	pehe_ood: 0.8679
4400	Obj: 0.1562,	F: 0.3924,	Cf: 0.4625,	ValObj: 0.1588,	VaF: 0.3957,	ate_train: 1.3157,	ate_test: 1.3138	pehe_train: 1.5172,	pehe_test: 1.5212,	ate_ood: 0.9451,	pehe_ood: 1.0402
4500	Obj: 0.1540,	F: 0.3896,	Cf: 0.4424,	ValObj: 0.1565,	VaF: 0.3928,	ate_train: 1.2516,	ate_test: 1.2507	pehe_train: 1.4204,	pehe_test: 1.4289,	ate_ood: 0.8381,	pehe_ood: 0.9042
4600	Obj: 0.1541,	F: 0.3896,	Cf: 0.4529,	ValObj: 0.1571,	VaF: 0.3934,	ate_train: 1.2777,	ate_test: 1.2765	pehe_train: 1.4682,	pehe_test: 1.4758,	ate_ood: 0.7626,	pehe_ood: 0.7944
4700	Obj: 0.1534,	F: 0.3887,	Cf: 0.4652,	ValObj: 0.1570,	VaF: 0.3932,	ate_train: 1.2567,	ate_test: 1.2552	pehe_train: 1.4924,	pehe_test: 1.5004,	ate_ood: 0.7461,	pehe_ood: 0.8323
4800	Obj: 0.1541,	F: 0.3897,	Cf: 0.4444,	ValObj: 0.1570,	VaF: 0.3934,	ate_train: 1.2782,	ate_test: 1.2766	pehe_train: 1.4455,	pehe_test: 1.4499,	ate_ood: 0.8095,	pehe_ood: 0.8445
4900	Obj: 0.1546,	F: 0.3901,	Cf: 0.4689,	ValObj: 0.1577,	VaF: 0.3941,	ate_train: 1.2328,	ate_test: 1.2299	pehe_train: 1.4926,	pehe_test: 1.4980,	ate_ood: 0.7559,	pehe_ood: 0.8750
5000	Obj: 0.1546,	F: 0.3902,	Cf: 0.4614,	ValObj: 0.1571,	VaF: 0.3934,	ate_train: 1.2562,	ate_test: 1.2538	pehe_train: 1.4778,	pehe_test: 1.4812,	ate_ood: 0.9456,	pehe_ood: 1.0994
5100	Obj: 0.1540,	F: 0.3895,	Cf: 0.4762,	ValObj: 0.1577,	VaF: 0.3942,	ate_train: 1.3453,	ate_test: 1.3433	pehe_train: 1.5733,	pehe_test: 1.5780,	ate_ood: 0.9396,	pehe_ood: 1.0643
5200	Obj: 0.1534,	F: 0.3887,	Cf: 0.4720,	ValObj: 0.1565,	VaF: 0.3927,	ate_train: 1.2846,	ate_test: 1.2837	pehe_train: 1.5218,	pehe_test: 1.5293,	ate_ood: 0.9741,	pehe_ood: 1.1585
5300	Obj: 0.1539,	F: 0.3893,	Cf: 0.4341,	ValObj: 0.1562,	VaF: 0.3922,	ate_train: 1.2100,	ate_test: 1.2095	pehe_train: 1.3538,	pehe_test: 1.3630,	ate_ood: 0.9086,	pehe_ood: 1.0309
5400	Obj: 0.1536,	F: 0.3890,	Cf: 0.4553,	ValObj: 0.1567,	VaF: 0.3930,	ate_train: 1.2877,	ate_test: 1.2874	pehe_train: 1.4823,	pehe_test: 1.4907,	ate_ood: 0.9606,	pehe_ood: 1.1122
5500	Obj: 0.1523,	F: 0.3872,	Cf: 0.4902,	ValObj: 0.1562,	VaF: 0.3921,	ate_train: 1.2905,	ate_test: 1.2888	pehe_train: 1.5723,	pehe_test: 1.5792,	ate_ood: 0.9406,	pehe_ood: 1.1643
5600	Obj: 0.1526,	F: 0.3876,	Cf: 0.4501,	ValObj: 0.1556,	VaF: 0.3915,	ate_train: 1.2591,	ate_test: 1.2583	pehe_train: 1.4275,	pehe_test: 1.4364,	ate_ood: 1.0222,	pehe_ood: 1.2011
5700	Obj: 0.1534,	F: 0.3886,	Cf: 0.4863,	ValObj: 0.1566,	VaF: 0.3928,	ate_train: 1.2755,	ate_test: 1.2744	pehe_train: 1.5572,	pehe_test: 1.5660,	ate_ood: 0.9367,	pehe_ood: 1.1414
5800	Obj: 0.1530,	F: 0.3880,	Cf: 0.4952,	ValObj: 0.1574,	VaF: 0.3936,	ate_train: 1.3182,	ate_test: 1.3164	pehe_train: 1.5927,	pehe_test: 1.6003,	ate_ood: 0.9863,	pehe_ood: 1.2113
5900	Obj: 0.1534,	F: 0.3886,	Cf: 0.4767,	ValObj: 0.1579,	VaF: 0.3943,	ate_train: 1.3182,	ate_test: 1.3163	pehe_train: 1.5451,	pehe_test: 1.5512,	ate_ood: 1.0029,	pehe_ood: 1.2046
6000	Obj: 0.1533,	F: 0.3885,	Cf: 0.4637,	ValObj: 0.1566,	VaF: 0.3927,	ate_train: 1.2501,	ate_test: 1.2492	pehe_train: 1.4587,	pehe_test: 1.4682,	ate_ood: 1.0403,	pehe_ood: 1.2721
6100	Obj: 0.1524,	F: 0.3873,	Cf: 0.4785,	ValObj: 0.1562,	VaF: 0.3923,	ate_train: 1.3200,	ate_test: 1.3189	pehe_train: 1.5513,	pehe_test: 1.5586,	ate_ood: 1.0435,	pehe_ood: 1.2390
6200	Obj: 0.1524,	F: 0.3874,	Cf: 0.4752,	ValObj: 0.1558,	VaF: 0.3918,	ate_train: 1.2891,	ate_test: 1.2879	pehe_train: 1.5316,	pehe_test: 1.5393,	ate_ood: 1.0484,	pehe_ood: 1.2955
6300	Obj: 0.1523,	F: 0.3873,	Cf: 0.4731,	ValObj: 0.1555,	VaF: 0.3914,	ate_train: 1.2714,	ate_test: 1.2708	pehe_train: 1.5103,	pehe_test: 1.5203,	ate_ood: 1.1033,	pehe_ood: 1.3867
6400	Obj: 0.1520,	F: 0.3869,	Cf: 0.4662,	ValObj: 0.1553,	VaF: 0.3911,	ate_train: 1.2671,	ate_test: 1.2652	pehe_train: 1.4827,	pehe_test: 1.4889,	ate_ood: 1.0791,	pehe_ood: 1.3126
6500	Obj: 0.1520,	F: 0.3869,	Cf: 0.4755,	ValObj: 0.1559,	VaF: 0.3918,	ate_train: 1.2804,	ate_test: 1.2795	pehe_train: 1.5225,	pehe_test: 1.5304,	ate_ood: 1.1044,	pehe_ood: 1.3731
6600	Obj: 0.1517,	F: 0.3864,	Cf: 0.4941,	ValObj: 0.1559,	VaF: 0.3919,	ate_train: 1.3068,	ate_test: 1.3047	pehe_train: 1.5885,	pehe_test: 1.5947,	ate_ood: 1.0143,	pehe_ood: 1.2564
6700	Obj: 0.1520,	F: 0.3869,	Cf: 0.4770,	ValObj: 0.1558,	VaF: 0.3918,	ate_train: 1.2984,	ate_test: 1.2962	pehe_train: 1.5306,	pehe_test: 1.5347,	ate_ood: 1.0593,	pehe_ood: 1.2659
6800	Obj: 0.1520,	F: 0.3868,	Cf: 0.4904,	ValObj: 0.1566,	VaF: 0.3926,	ate_train: 1.2841,	ate_test: 1.2822	pehe_train: 1.5516,	pehe_test: 1.5597,	ate_ood: 1.0655,	pehe_ood: 1.3431
6900	Obj: 0.1514,	F: 0.3860,	Cf: 0.4919,	ValObj: 0.1554,	VaF: 0.3912,	ate_train: 1.3013,	ate_test: 1.3000	pehe_train: 1.5670,	pehe_test: 1.5753,	ate_ood: 1.2174,	pehe_ood: 1.5737
7000	Obj: 0.1533,	F: 0.3886,	Cf: 0.4601,	ValObj: 0.1561,	VaF: 0.3922,	ate_train: 1.2683,	ate_test: 1.2670	pehe_train: 1.4734,	pehe_test: 1.4810,	ate_ood: 1.1348,	pehe_ood: 1.3839
7100	Obj: 0.1518,	F: 0.3866,	Cf: 0.4735,	ValObj: 0.1554,	VaF: 0.3912,	ate_train: 1.2776,	ate_test: 1.2763	pehe_train: 1.5132,	pehe_test: 1.5224,	ate_ood: 1.0606,	pehe_ood: 1.3138
7200	Obj: 0.1524,	F: 0.3873,	Cf: 0.4576,	ValObj: 0.1556,	VaF: 0.3914,	ate_train: 1.2283,	ate_test: 1.2269	pehe_train: 1.4257,	pehe_test: 1.4333,	ate_ood: 1.1450,	pehe_ood: 1.4366
7300	Obj: 0.1515,	F: 0.3861,	Cf: 0.4850,	ValObj: 0.1558,	VaF: 0.3917,	ate_train: 1.2989,	ate_test: 1.2970	pehe_train: 1.5530,	pehe_test: 1.5591,	ate_ood: 1.1657,	pehe_ood: 1.4782
7400	Obj: 0.1515,	F: 0.3862,	Cf: 0.4716,	ValObj: 0.1552,	VaF: 0.3910,	ate_train: 1.2722,	ate_test: 1.2708	pehe_train: 1.5062,	pehe_test: 1.5139,	ate_ood: 1.0763,	pehe_ood: 1.3360
7500	Obj: 0.1514,	F: 0.3860,	Cf: 0.4636,	ValObj: 0.1551,	VaF: 0.3908,	ate_train: 1.2476,	ate_test: 1.2467	pehe_train: 1.4598,	pehe_test: 1.4697,	ate_ood: 1.1465,	pehe_ood: 1.4465
7600	Obj: 0.1516,	F: 0.3862,	Cf: 0.4787,	ValObj: 0.1554,	VaF: 0.3912,	ate_train: 1.2634,	ate_test: 1.2617	pehe_train: 1.5152,	pehe_test: 1.5234,	ate_ood: 1.1249,	pehe_ood: 1.4499
7700	Obj: 0.1515,	F: 0.3861,	Cf: 0.4780,	ValObj: 0.1550,	VaF: 0.3907,	ate_train: 1.2674,	ate_test: 1.2668	pehe_train: 1.5219,	pehe_test: 1.5318,	ate_ood: 1.1113,	pehe_ood: 1.4160
7800	Obj: 0.1516,	F: 0.3862,	Cf: 0.4730,	ValObj: 0.1556,	VaF: 0.3914,	ate_train: 1.2867,	ate_test: 1.2851	pehe_train: 1.5081,	pehe_test: 1.5148,	ate_ood: 1.1741,	pehe_ood: 1.4635
7900	Obj: 0.1513,	F: 0.3859,	Cf: 0.4845,	ValObj: 0.1552,	VaF: 0.3909,	ate_train: 1.2860,	ate_test: 1.2854	pehe_train: 1.5425,	pehe_test: 1.5518,	ate_ood: 1.1909,	pehe_ood: 1.5267
8000	Obj: 0.1515,	F: 0.3860,	Cf: 0.5036,	ValObj: 0.1561,	VaF: 0.3920,	ate_train: 1.3051,	ate_test: 1.3029	pehe_train: 1.6078,	pehe_test: 1.6153,	ate_ood: 1.1055,	pehe_ood: 1.4400
8100	Obj: 0.1515,	F: 0.3861,	Cf: 0.4873,	ValObj: 0.1556,	VaF: 0.3914,	ate_train: 1.3162,	ate_test: 1.3153	pehe_train: 1.5693,	pehe_test: 1.5779,	ate_ood: 1.2240,	pehe_ood: 1.5532
8200	Obj: 0.1516,	F: 0.3863,	Cf: 0.4683,	ValObj: 0.1556,	VaF: 0.3915,	ate_train: 1.2956,	ate_test: 1.2942	pehe_train: 1.5014,	pehe_test: 1.5103,	ate_ood: 1.0878,	pehe_ood: 1.3057
8300	Obj: 0.1514,	F: 0.3860,	Cf: 0.4919,	ValObj: 0.1557,	VaF: 0.3915,	ate_train: 1.3116,	ate_test: 1.3098	pehe_train: 1.5773,	pehe_test: 1.5843,	ate_ood: 1.2049,	pehe_ood: 1.5432
8400	Obj: 0.1513,	F: 0.3858,	Cf: 0.4785,	ValObj: 0.1556,	VaF: 0.3914,	ate_train: 1.2885,	ate_test: 1.2871	pehe_train: 1.5201,	pehe_test: 1.5281,	ate_ood: 1.1790,	pehe_ood: 1.4932
The train accuracy: 81.40 %
The test  accuracy: 80.85 %
Exp 22 :this is the 1/3 epochs.
The train accuracy: 84.07 %
The test  accuracy: 83.36 %
Exp 22 :this is the 2/3 epochs.
The train accuracy: 84.98 %
The test  accuracy: 84.24 %
Exp 22 :this is the 0/3 epochs.
The train accuracy: 81.25 %
The test  accuracy: 80.22 %
Exp 22 :this is the 1/3 epochs.
The train accuracy: 83.84 %
The test  accuracy: 82.32 %
Exp 22 :this is the 2/3 epochs.
The train accuracy: 84.67 %
The test  accuracy: 83.39 %
Exp 22 :this is the 0/3 epochs.
The train accuracy: 80.83 %
The test  accuracy: 80.28 %
Exp 22 :this is the 1/3 epochs.
The train accuracy: 82.89 %
The test  accuracy: 81.79 %
Exp 22 :this is the 2/3 epochs.
The train accuracy: 83.76 %
The test  accuracy: 82.83 %
Exp 22 :this is the 0/3 epochs.
The train accuracy: 79.45 %
The test  accuracy: 78.96 %
Exp 22 :this is the 1/3 epochs.
The train accuracy: 81.01 %
The test  accuracy: 80.23 %
Exp 22 :this is the 2/3 epochs.
The train accuracy: 81.78 %
The test  accuracy: 81.02 %
Exp 22 :this is the 0/3 epochs.
The train accuracy: 80.45 %
The test  accuracy: 79.88 %
Exp 22 :this is the 1/3 epochs.
The train accuracy: 82.84 %
The test  accuracy: 81.89 %
Exp 22 :this is the 2/3 epochs.
The train accuracy: 84.06 %
The test  accuracy: 82.87 %
Exp 22 :this is the 0/3 epochs.
The train accuracy: 80.84 %
The test  accuracy: 80.91 %
Exp 22 :this is the 1/3 epochs.
The train accuracy: 83.88 %
The test  accuracy: 83.15 %
Exp 22 :this is the 2/3 epochs.
The train accuracy: 84.84 %
The test  accuracy: 84.12 %
Exp 22 :this is the 0/3 epochs.
The train accuracy: 81.15 %
The test  accuracy: 80.54 %
Exp 22 :this is the 1/3 epochs.
The train accuracy: 83.73 %
The test  accuracy: 83.09 %
Exp 22 :this is the 2/3 epochs.
The train accuracy: 84.84 %
The test  accuracy: 84.20 %
Exp 22 :this is the 0/3 epochs.
The train accuracy: 81.49 %
The test  accuracy: 80.80 %
Exp 22 :this is the 1/3 epochs.
The train accuracy: 84.04 %
The test  accuracy: 83.39 %
Exp 22 :this is the 2/3 epochs.
The train accuracy: 85.00 %
The test  accuracy: 84.67 %
Exp 22 :this is the 0/3 epochs.
The train accuracy: 80.86 %
The test  accuracy: 81.12 %
Exp 22 :this is the 1/3 epochs.
The train accuracy: 83.81 %
The test  accuracy: 83.82 %
Exp 22 :this is the 2/3 epochs.
The train accuracy: 84.93 %
The test  accuracy: 85.02 %
Exp 23 :this is the 0/3 epochs.
The train accuracy: 81.09 %
The test  accuracy: 81.27 %
Exp 23 :this is the 1/3 epochs.
The train accuracy: 83.74 %
The test  accuracy: 83.60 %
Exp 23 :this is the 2/3 epochs.
The train accuracy: 84.58 %
The test  accuracy: 84.46 %
Exp 23 :this is the 0/3 epochs.
The train accuracy: 81.34 %
The test  accuracy: 81.00 %
Exp 23 :this is the 1/3 epochs.
The train accuracy: 84.16 %
The test  accuracy: 83.85 %
Exp 23 :this is the 2/3 epochs.
The train accuracy: 85.29 %
The test  accuracy: 84.81 %
Exp 23 :this is the 0/3 epochs.
The train accuracy: 81.02 %
The test  accuracy: 81.59 %
Exp 23 :this is the 1/3 epochs.
The train accuracy: 83.30 %
The test  accuracy: 83.79 %
Exp 23 :this is the 2/3 epochs.
The train accuracy: 84.65 %
The test  accuracy: 84.73 %
Exp 23 :this is the 0/3 epochs.
The train accuracy: 81.02 %
The test  accuracy: 80.94 %
Exp 23 :this is the 1/3 epochs.
The train accuracy: 83.64 %
The test  accuracy: 82.86 %
Exp 23 :this is the 2/3 epochs.
The train accuracy: 84.55 %
The test  accuracy: 83.76 %
Exp 23 :this is the 0/3 epochs.
The train accuracy: 80.76 %
The test  accuracy: 80.43 %
Exp 23 :this is the 1/3 epochs.
The train accuracy: 82.91 %
The test  accuracy: 82.63 %
Exp 23 :this is the 2/3 epochs.
The train accuracy: 83.94 %
The test  accuracy: 83.55 %
Exp 23 :this is the 0/3 epochs.
The train accuracy: 80.25 %
The test  accuracy: 79.38 %
Exp 23 :this is the 1/3 epochs.
The train accuracy: 81.65 %
The test  accuracy: 80.20 %
Exp 23 :this is the 2/3 epochs.
The train accuracy: 82.55 %
The test  accuracy: 80.73 %
Exp 23 :this is the 0/3 epochs.
The train accuracy: 80.58 %
The test  accuracy: 80.17 %
Exp 23 :this is the 1/3 epochs.
The train accuracy: 82.96 %
The test  accuracy: 82.26 %
Exp 23 :this is the 2/3 epochs.
The train accuracy: 83.77 %
The test  accuracy: 83.22 %
Exp 23 :this is the 0/3 epochs.
The train accuracy: 80.95 %
The test  accuracy: 80.84 %
Exp 23 :this is the 1/3 epochs.
The train accuracy: 83.65 %
The test  accuracy: 82.94 %
Exp 23 :this is the 2/3 epochs.
The train accuracy: 84.58 %
The test  accuracy: 83.73 %
Exp 23 :this is the 0/3 epochs.
The train accuracy: 81.02 %
The test  accuracy: 80.65 %
Exp 23 :this is the 1/3 epochs.
The train accuracy: 83.62 %
The test  accuracy: 83.07 %
Exp 23 :this is the 2/3 epochs.
The train accuracy: 84.55 %
The test  accuracy: 84.08 %
Exp 23 :this is the 0/3 epochs.
The train accuracy: 81.03 %
The test  accuracy: 80.51 %
Exp 23 :this is the 1/3 epochs.
The train accuracy: 83.47 %
The test  accuracy: 82.63 %
Exp 23 :this is the 2/3 epochs.
The train accuracy: 84.42 %
The test  accuracy: 83.66 %
Exp 23 :this is the 0/3 epochs.
The train accuracy: 81.24 %
The test  accuracy: 81.13 %
Exp 23 :this is the 1/3 epochs.
The train accuracy: 83.84 %
The test  accuracy: 83.75 %
Exp 23 :this is the 2/3 epochs.
The train accuracy: 85.13 %
The test  accuracy: 84.79 %
Exp 24 :this is the 0/3 epochs.
The train accuracy: 81.46 %
The test  accuracy: 81.53 %
Exp 24 :this is the 1/3 epochs.
The train accuracy: 84.23 %
The test  accuracy: 83.94 %
Exp 24 :this is the 2/3 epochs.
The train accuracy: 85.27 %
The test  accuracy: 84.74 %
Exp 24 :this is the 0/3 epochs.
The train accuracy: 81.44 %
The test  accuracy: 81.34 %
Exp 24 :this is the 1/3 epochs.
The train accuracy: 83.87 %
The test  accuracy: 83.82 %
Exp 24 :this is the 2/3 epochs.
The train accuracy: 84.84 %
The test  accuracy: 84.70 %
Exp 24 :this is the 0/3 epochs.
The train accuracy: 81.63 %
The test  accuracy: 80.93 %
Exp 24 :this is the 1/3 epochs.
The train accuracy: 84.28 %
The test  accuracy: 83.30 %
Exp 24 :this is the 2/3 epochs.
The train accuracy: 85.26 %
The test  accuracy: 84.25 %
Exp 24 :this is the 0/3 epochs.
The train accuracy: 80.87 %
The test  accuracy: 81.29 %
Exp 24 :this is the 1/3 epochs.
The train accuracy: 83.08 %
The test  accuracy: 83.43 %
Exp 24 :this is the 2/3 epochs.
The train accuracy: 84.03 %
The test  accuracy: 84.26 %
Exp 24 :this is the 0/3 epochs.
The train accuracy: 80.39 %
The test  accuracy: 80.75 %
Exp 24 :this is the 1/3 epochs.
The train accuracy: 82.55 %
The test  accuracy: 82.75 %
Exp 24 :this is the 2/3 epochs.
The train accuracy: 83.58 %
The test  accuracy: 83.42 %
Exp 24 :this is the 0/3 epochs.
The train accuracy: 79.72 %
The test  accuracy: 79.09 %
Exp 24 :this is the 1/3 epochs.
The train accuracy: 81.33 %
The test  accuracy: 80.55 %
Exp 24 :this is the 2/3 epochs.
The train accuracy: 82.31 %
The test  accuracy: 81.26 %
Exp 24 :this is the 0/3 epochs.
The train accuracy: 79.61 %
The test  accuracy: 79.62 %
Exp 24 :this is the 1/3 epochs.
The train accuracy: 82.10 %
The test  accuracy: 81.75 %
Exp 24 :this is the 2/3 epochs.
The train accuracy: 83.27 %
The test  accuracy: 82.71 %
Exp 24 :this is the 0/3 epochs.
The train accuracy: 80.75 %
The test  accuracy: 80.11 %
Exp 24 :this is the 1/3 epochs.
The train accuracy: 83.57 %
The test  accuracy: 82.12 %
Exp 24 :this is the 2/3 epochs.
The train accuracy: 84.49 %
The test  accuracy: 82.85 %
Exp 24 :this is the 0/3 epochs.
The train accuracy: 80.95 %
The test  accuracy: 80.80 %
Exp 24 :this is the 1/3 epochs.
The train accuracy: 83.80 %
The test  accuracy: 83.35 %
Exp 24 :this is the 2/3 epochs.
The train accuracy: 84.96 %
The test  accuracy: 84.39 %
Exp 24 :this is the 0/3 epochs.
The train accuracy: 81.46 %
The test  accuracy: 80.97 %
Exp 24 :this is the 1/3 epochs.
The train accuracy: 84.07 %
The test  accuracy: 83.55 %
Exp 24 :this is the 2/3 epochs.
The train accuracy: 84.95 %
The test  accuracy: 84.45 %
Exp 24 :this is the 0/3 epochs.
The train accuracy: 81.13 %
The test  accuracy: 80.92 %
Exp 24 :this is the 1/3 epochs.
The train accuracy: 84.21 %
The test  accuracy: 83.47 %
Exp 24 :this is the 2/3 epochs.
The train accuracy: 85.42 %
The test  accuracy: 84.60 %
Exp 25 :this is the 0/3 epochs.
The train accuracy: 81.28 %
8500	Obj: 0.1511,	F: 0.3856,	Cf: 0.4783,	ValObj: 0.1552,	VaF: 0.3909,	ate_train: 1.2720,	ate_test: 1.2714	pehe_train: 1.5149,	pehe_test: 1.5248,	ate_ood: 1.1320,	pehe_ood: 1.4320
8600	Obj: 0.1509,	F: 0.3853,	Cf: 0.4816,	ValObj: 0.1550,	VaF: 0.3907,	ate_train: 1.2650,	ate_test: 1.2642	pehe_train: 1.5218,	pehe_test: 1.5315,	ate_ood: 1.1623,	pehe_ood: 1.4977
8700	Obj: 0.1510,	F: 0.3854,	Cf: 0.4809,	ValObj: 0.1549,	VaF: 0.3905,	ate_train: 1.2913,	ate_test: 1.2896	pehe_train: 1.5423,	pehe_test: 1.5494,	ate_ood: 1.1685,	pehe_ood: 1.4902
8800	Obj: 0.1512,	F: 0.3857,	Cf: 0.5001,	ValObj: 0.1555,	VaF: 0.3912,	ate_train: 1.2799,	ate_test: 1.2787	pehe_train: 1.5768,	pehe_test: 1.5854,	ate_ood: 1.1810,	pehe_ood: 1.5619
8900	Obj: 0.1509,	F: 0.3853,	Cf: 0.4855,	ValObj: 0.1549,	VaF: 0.3905,	ate_train: 1.2736,	ate_test: 1.2719	pehe_train: 1.5401,	pehe_test: 1.5469,	ate_ood: 1.2458,	pehe_ood: 1.6404
9000	Obj: 0.1507,	F: 0.3851,	Cf: 0.4910,	ValObj: 0.1552,	VaF: 0.3908,	ate_train: 1.2885,	ate_test: 1.2870	pehe_train: 1.5597,	pehe_test: 1.5673,	ate_ood: 1.2457,	pehe_ood: 1.6339
9100	Obj: 0.1516,	F: 0.3862,	Cf: 0.4750,	ValObj: 0.1551,	VaF: 0.3908,	ate_train: 1.2638,	ate_test: 1.2626	pehe_train: 1.5049,	pehe_test: 1.5130,	ate_ood: 1.2637,	pehe_ood: 1.6427
9200	Obj: 0.1510,	F: 0.3854,	Cf: 0.4811,	ValObj: 0.1549,	VaF: 0.3905,	ate_train: 1.2846,	ate_test: 1.2835	pehe_train: 1.5308,	pehe_test: 1.5390,	ate_ood: 1.3069,	pehe_ood: 1.7026
9300	Obj: 0.1511,	F: 0.3855,	Cf: 0.4894,	ValObj: 0.1557,	VaF: 0.3914,	ate_train: 1.2728,	ate_test: 1.2715	pehe_train: 1.5385,	pehe_test: 1.5486,	ate_ood: 1.2406,	pehe_ood: 1.6559
9400	Obj: 0.1508,	F: 0.3851,	Cf: 0.4779,	ValObj: 0.1550,	VaF: 0.3906,	ate_train: 1.2805,	ate_test: 1.2793	pehe_train: 1.5178,	pehe_test: 1.5268,	ate_ood: 1.2753,	pehe_ood: 1.6633
9500	Obj: 0.1510,	F: 0.3854,	Cf: 0.4853,	ValObj: 0.1558,	VaF: 0.3915,	ate_train: 1.2772,	ate_test: 1.2754	pehe_train: 1.5260,	pehe_test: 1.5349,	ate_ood: 1.2014,	pehe_ood: 1.5670
9600	Obj: 0.1506,	F: 0.3849,	Cf: 0.4799,	ValObj: 0.1548,	VaF: 0.3904,	ate_train: 1.2757,	ate_test: 1.2747	pehe_train: 1.5106,	pehe_test: 1.5201,	ate_ood: 1.2903,	pehe_ood: 1.6771
9700	Obj: 0.1508,	F: 0.3852,	Cf: 0.4767,	ValObj: 0.1550,	VaF: 0.3906,	ate_train: 1.2708,	ate_test: 1.2694	pehe_train: 1.5000,	pehe_test: 1.5096,	ate_ood: 1.1830,	pehe_ood: 1.5157
9800	Obj: 0.1515,	F: 0.3860,	Cf: 0.4864,	ValObj: 0.1554,	VaF: 0.3910,	ate_train: 1.2532,	ate_test: 1.2512	pehe_train: 1.5261,	pehe_test: 1.5333,	ate_ood: 1.2718,	pehe_ood: 1.7160
9900	Obj: 0.1505,	F: 0.3848,	Cf: 0.4959,	ValObj: 0.1551,	VaF: 0.3907,	ate_train: 1.2894,	ate_test: 1.2877	pehe_train: 1.5637,	pehe_test: 1.5719,	ate_ood: 1.3170,	pehe_ood: 1.7675
10000	Obj: 0.1507,	F: 0.3850,	Cf: 0.4917,	ValObj: 0.1551,	VaF: 0.3907,	ate_train: 1.2872,	ate_test: 1.2863	pehe_train: 1.5515,	pehe_test: 1.5614,	ate_ood: 1.2747,	pehe_ood: 1.7034
10100	Obj: 0.1506,	F: 0.3849,	Cf: 0.4856,	ValObj: 0.1552,	VaF: 0.3908,	ate_train: 1.2959,	ate_test: 1.2948	pehe_train: 1.5434,	pehe_test: 1.5530,	ate_ood: 1.3143,	pehe_ood: 1.7315
